title,link,authors,source,par_num,paragraph
Semi-supervised learning in satellite image classification,https://medium.com/sentinel-hub/semi-supervised-learning-in-satellite-image-classification-e0874a76fc61?source=tag_archive---------0-----------------------,https://medium.com/@jernej.puc,Medium,12,"X’ and U’ then determine their respective loss terms: the typical cross-entropy loss between labels and model predictions for X’ and the squared L_2 loss between guessed labels and predictions for U’. The latter corresponds to the multi-class Brier score, which is bounded and less sensitive to completely incorrect predictions, making it useful for the case of unlabelled data."
Semi-supervised learning in satellite image classification,https://medium.com/sentinel-hub/semi-supervised-learning-in-satellite-image-classification-e0874a76fc61?source=tag_archive---------0-----------------------,https://medium.com/@jernej.puc,Medium,13,"Here, x’ and p refer to a labelled sample with its one-hot encoded label (representing one of L possible classes), u’ and q to an unlabelled sample with a guessed label, p_model(y|x; θ) refers to a generic model, which produces a distribution over class labels y for an input x with parameters θ, and H(x,y) is the cross-entropy between distributions x and y."
Semi-supervised learning in satellite image classification,https://medium.com/sentinel-hub/semi-supervised-learning-in-satellite-image-classification-e0874a76fc61?source=tag_archive---------0-----------------------,https://medium.com/@jernej.puc,Medium,14,The combined loss function is a weighted sum:
Semi-supervised learning in satellite image classification,https://medium.com/sentinel-hub/semi-supervised-learning-in-satellite-image-classification-e0874a76fc61?source=tag_archive---------0-----------------------,https://medium.com/@jernej.puc,Medium,15,where w_match is an experimentally determined hyper-parameter with the purpose of bringing the two terms in line with one another.
Semi-supervised learning in satellite image classification,https://medium.com/sentinel-hub/semi-supervised-learning-in-satellite-image-classification-e0874a76fc61?source=tag_archive---------0-----------------------,https://medium.com/@jernej.puc,Medium,16,"MixMatch achieves consistency regularisation through stochastic transformations of the input data, while the associated labels remain unchanged. Applying this data augmentation to labelled samples can artificially expand the size of the training set by generating a stream of new, modified data, enforcing model invariance to the employed transformations."
Semi-supervised learning in satellite image classification,https://medium.com/sentinel-hub/semi-supervised-learning-in-satellite-image-classification-e0874a76fc61?source=tag_archive---------0-----------------------,https://medium.com/@jernej.puc,Medium,17,"In computer vision, this is commonly achieved by random spatial translation, rotation, elastic deformation, flipping, cropping, brightness or contrast adjustment, and adding noise."
Semi-supervised learning in satellite image classification,https://medium.com/sentinel-hub/semi-supervised-learning-in-satellite-image-classification-e0874a76fc61?source=tag_archive---------0-----------------------,https://medium.com/@jernej.puc,Medium,18,"Similarly, label guessing is introduced through the notion that an unlabelled sample should be classified the same even after it has been augmented. Each unlabelled sample in U is thus augmented K times. These K samples u_a,k are then fed through the classifier and the predictions are averaged to produce a guessed label, which applies to all K augmented versions of the initial unlabelled sample:"
Semi-supervised learning in satellite image classification,https://medium.com/sentinel-hub/semi-supervised-learning-in-satellite-image-classification-e0874a76fc61?source=tag_archive---------0-----------------------,https://medium.com/@jernej.puc,Medium,19,"In generating a label guess, MixMatch performs an additional step to reduce the entropy of the label distribution. It does this through the use of a “temperature sharpening” function:"
Semi-supervised learning in satellite image classification,https://medium.com/sentinel-hub/semi-supervised-learning-in-satellite-image-classification-e0874a76fc61?source=tag_archive---------0-----------------------,https://medium.com/@jernej.puc,Medium,20,"where indices i and j denote class components for distribution over L classes. As the T hyperparameter approaches 0, the output will approach a Dirac (one-hot) distribution. Lowering the “temperature” thus encourages the model to produce lower-entropy predictions."
Semi-supervised learning in satellite image classification,https://medium.com/sentinel-hub/semi-supervised-learning-in-satellite-image-classification-e0874a76fc61?source=tag_archive---------0-----------------------,https://medium.com/@jernej.puc,Medium,21,"Regularisation of model weights is commonly used to increase the stability of the network and its ability generalise to unseen data, since “large weights tend to cause sharp transitions in the node functions and thus large changes in output for small changes in the inputs”, rendering them susceptible to noise."
Semi-supervised learning in satellite image classification,https://medium.com/sentinel-hub/semi-supervised-learning-in-satellite-image-classification-e0874a76fc61?source=tag_archive---------0-----------------------,https://medium.com/@jernej.puc,Medium,22,"MixMatch employs two regularisation methods. The first is an explicit weight decay, exponentially decaying the weight values towards zero. For the n-th iteration:"
Semi-supervised learning in satellite image classification,https://medium.com/sentinel-hub/semi-supervised-learning-in-satellite-image-classification-e0874a76fc61?source=tag_archive---------0-----------------------,https://medium.com/@jernej.puc,Medium,23,"The second method, MixUp [4], encourages the model to have strictly linear behavior “between” samples, so that the model’s output for a convex combination of two inputs is close to the convex combination of their respective outputs."
Semi-supervised learning in satellite image classification,https://medium.com/sentinel-hub/semi-supervised-learning-in-satellite-image-classification-e0874a76fc61?source=tag_archive---------0-----------------------,https://medium.com/@jernej.puc,Medium,24,"Specifically, previously augmented labelled samples X_a and unlabelled samples with guessed labels U_a are mixed, i.e. combined and shuffled, to form W. W is then split into W_X and W_U of sizes |X_a| and |U_a|, respectively (note that U_a is K times the size of U due to multiple augmentations per each unlabelled sample). For each pair of samples (x,y) with labels (p,q) in X_a, W_X and U_a, W_U, the following is performed:"
Semi-supervised learning in satellite image classification,https://medium.com/sentinel-hub/semi-supervised-learning-in-satellite-image-classification-e0874a76fc61?source=tag_archive---------0-----------------------,https://medium.com/@jernej.puc,Medium,25,"i.e. a number is sampled from the beta distribution parameterised by α and ensured to lie between 0.5 and 1 (giving true labels more credence), followed by computing the convex combination of the two samples and their labels. Thus, the processed batches X’ and U’ are formed."
Semi-supervised learning in satellite image classification,https://medium.com/sentinel-hub/semi-supervised-learning-in-satellite-image-classification-e0874a76fc61?source=tag_archive---------0-----------------------,https://medium.com/@jernej.puc,Medium,26,"To estimate the feasibility of SSL in EO, MixMatch was applied to image classification of satellite imagery and compared to fully-supervised and transfer learning baselines."
Semi-supervised learning in satellite image classification,https://medium.com/sentinel-hub/semi-supervised-learning-in-satellite-image-classification-e0874a76fc61?source=tag_archive---------0-----------------------,https://medium.com/@jernej.puc,Medium,27,"For the experiments, the EuroSAT data set [5] was used, providing 27,000 single-labelled and geo-referenced Sentinel-2 satellite images in RGB or multi-spectral form at 10m resolution (with interpolated lower-resolution bands)."
